Trade Date,Currency,Pairs code,Buying,Selling,Mid Rate,
14-May-21,USD,USDGHS,5.7278,5.7336,5.7307,
14-May-21,Pound Sterling,GBPGHS,8.0722,8.0809,8.0766,
14-May-21,Euro,EURGHS,6.9516,6.9585,6.9551,
17-May-21,USD,USDGHS,5.7276,5.7334,5.7305,
17-May-21,Pound Sterling,GBPGHS,8.0886,8.0972,8.0929,
17-May-21,Euro,EURGHS,6.9585,6.9654,6.962,
18-May-21,USD,USDGHS,5.7276,5.7334,5.7305,
18-May-21,Pound Sterling,GBPGHS,8.1235,8.1322,8.1279,
18-May-21,Euro,EURGHS,6.991,6.9985,6.9948,
19-May-21,USD,USDGHS,5.7276,5.7334,5.7305,
19-May-21,Pound Sterling,GBPGHS,8.1092,8.1184,8.1138,
19-May-21,Euro,EURGHS,6.9997,7.0071,7.0034,
20-May-21,USD,USDGHS,5.7286,5.7344,5.7315,
20-May-21,Pound Sterling,GBPGHS,8.1129,8.1216,8.1173,
20-May-21,Euro,EURGHS,6.9939,7.0008,6.9974,
21-May-21,USD,USDGHS,5.7286,5.7344,5.7315,
21-May-21,Pound Sterling,GBPGHS,8.1158,8.1244,8.1201,
21-May-21,Euro,EURGHS,6.9831,6.9894,6.9863,
25-May-21,USD,USDGHS,5.7316,5.7374,5.7345,
25-May-21,Pound Sterling,GBPGHS,8.0994,8.108,8.1037,
25-May-21,Euro,EURGHS,7.0179,7.0248,7.0214,
26-May-21,USD,USDGHS,5.7331,5.7389,5.736,
26-May-21,Pound Sterling,GBPGHS,8.0998,8.1084,8.1041,
26-May-21,Euro,EURGHS,7.0061,7.013,7.0096,
28-May-21,USD,USDGHS,5.7387,5.7445,5.7416,
28-May-21,Pound Sterling,GBPGHS,8.1364,8.1451,8.1408,
28-May-21,Euro,EURGHS,6.9912,6.9981,6.9947,
31-May-21,USD,USDGHS,5.7444,5.7502,5.7473,
31-May-21,Pound Sterling,GBPGHS,8.1628,8.1716,8.1672,
31-May-21,Euro,EURGHS,7.023,7.0305,7.0268,
01-Jun-21,USD,USDGHS,5.7443,5.7501,5.7472,
01-Jun-21,Pound Sterling,GBPGHS,8.1397,8.1484,8.1441,
01-Jun-21,Euro,EURGHS,7.0364,7.0433,7.0399,
02-Jun-21,USD,USDGHS,5.7443,5.7501,5.7472,
02-Jun-21,Pound Sterling,GBPGHS,8.1449,8.1536,8.1493,
02-Jun-21,Euro,EURGHS,7.0178,7.0247,7.0213,
03-Jun-21,USD,USDGHS,5.7441,5.7499,5.747,
03-Jun-21,Pound Sterling,GBPGHS,8.1067,8.1154,8.1111,
03-Jun-21,Euro,EURGHS,6.9723,6.9792,6.9758,
04-Jun-21,USD,USDGHS,5.7441,5.7499,5.747,
04-Jun-21,Pound Sterling,GBPGHS,8.1383,8.147,8.1427,
04-Jun-21,Euro,EURGHS,6.9892,6.9961,6.9927,
07-Jun-21,USD,USDGHS,5.7473,5.7531,5.7502,
07-Jun-21,Pound Sterling,GBPGHS,8.1457,8.1544,8.1501,
07-Jun-21,Euro,EURGHS,7.0095,7.0164,7.013,
08-Jun-21,USD,USDGHS,5.7483,5.7541,5.7512,
08-Jun-21,Pound Sterling,GBPGHS,8.1316,8.1403,8.136,
08-Jun-21,Euro,EURGHS,7.0058,7.0127,7.0093,
09-Jun-21,USD,USDGHS,5.7483,5.7541,5.7512,
09-Jun-21,Pound Sterling,GBPGHS,8.1178,8.1265,8.1222,
09-Jun-21,Euro,EURGHS,7.0035,7.0104,7.007,
10-Jun-21,USD,USDGHS,5.7488,5.7546,5.7517,
10-Jun-21,Pound Sterling,GBPGHS,8.1323,8.141,8.1367,
10-Jun-21,Euro,EURGHS,6.9973,7.0042,7.0008,
11-Jun-21,USD,USDGHS,5.7486,5.7544,5.7515,
11-Jun-21,Pound Sterling,GBPGHS,8.1136,8.1223,8.118,
11-Jun-21,Euro,EURGHS,6.9561,6.9636,6.9599,
14-Jun-21,USD,USDGHS,5.7485,5.7543,5.7514,
14-Jun-21,Pound Sterling,GBPGHS,8.1146,8.1239,8.1193,
14-Jun-21,Euro,EURGHS,6.9695,6.9775,6.9735,
15-Jun-21,USD,USDGHS,5.7485,5.7543,5.7514,
15-Jun-21,Pound Sterling,GBPGHS,8.0974,8.106,8.1017,
15-Jun-21,Euro,EURGHS,6.9691,6.9759,6.9725,
16-Jun-21,USD,USDGHS,5.7483,5.7541,5.7512,
16-Jun-21,Pound Sterling,GBPGHS,8.1103,8.119,8.1147,
16-Jun-21,Euro,EURGHS,6.9646,6.9715,6.9681,
17-Jun-21,USD,USDGHS,5.7483,5.7541,5.7512,
17-Jun-21,Pound Sterling,GBPGHS,8.004,8.0126,8.0083,
17-Jun-21,Euro,EURGHS,6.8468,6.8536,6.8502,
18-Jun-21,USD,USDGHS,5.7483,5.7541,5.7512,
18-Jun-21,Pound Sterling,GBPGHS,7.9407,7.9493,7.945,
18-Jun-21,Euro,EURGHS,6.8208,6.8275,6.8242,
21-Jun-21,USD,USDGHS,5.7488,5.7546,5.7517,
21-Jun-21,Pound Sterling,GBPGHS,7.9989,8.0075,8.0032,
21-Jun-21,Euro,EURGHS,6.8466,6.8534,6.85,
22-Jun-21,USD,USDGHS,5.7503,5.7561,5.7532,
22-Jun-21,Pound Sterling,GBPGHS,7.9998,8.0084,8.0041,
22-Jun-21,Euro,EURGHS,6.8433,6.8501,6.8467,
23-Jun-21,USD,USDGHS,5.7513,5.7571,5.7542,
23-Jun-21,Pound Sterling,GBPGHS,8.0329,8.0415,8.0372,
23-Jun-21,Euro,EURGHS,6.871,6.8778,6.8744,
24-Jun-21,USD,USDGHS,5.7513,5.7571,5.7542,
24-Jun-21,Pound Sterling,GBPGHS,7.9892,7.9977,7.9935,
24-Jun-21,Euro,EURGHS,6.8582,6.865,6.8616,
25-Jun-21,USD,USDGHS,5.7513,5.7571,5.7542,
25-Jun-21,Pound Sterling,GBPGHS,7.9995,8.0081,8.0038,
25-Jun-21,Euro,EURGHS,6.8701,6.8769,6.8735,
28-Jun-21,USD,USDGHS,5.7569,5.7627,5.7598,
28-Jun-21,Pound Sterling,GBPGHS,7.9987,8.0072,8.003,
28-Jun-21,Euro,EURGHS,6.8705,6.8773,6.8739,
29-Jun-21,USD,USDGHS,5.7584,5.7642,5.7613,
29-Jun-21,Pound Sterling,GBPGHS,7.9731,7.9817,7.9774,
29-Jun-21,Euro,EURGHS,6.8556,6.863,6.8593,
30-Jun-21,USD,USDGHS,5.7597,5.7655,5.7626,
30-Jun-21,Pound Sterling,GBPGHS,7.9547,7.9633,7.959,
30-Jun-21,Euro,EURGHS,6.8299,6.8366,6.8333,
01-Jul-21,USD,USDGHS,5.7602,5.766,5.7631,
01-Jul-21,Pound Sterling,GBPGHS,7.9289,7.938,7.9335,
01-Jul-21,Euro,EURGHS,6.8271,6.8343,6.8307,
02-Jul-21,USD,USDGHS,5.7612,5.767,5.7641,
02-Jul-21,Pound Sterling,GBPGHS,7.9453,7.9538,7.9496,
02-Jul-21,Euro,EURGHS,6.8264,6.8332,6.8298,
05-Jul-21,USD,USDGHS,5.7612,5.767,5.7641,
05-Jul-21,Pound Sterling,GBPGHS,7.981,7.9902,7.9856,
05-Jul-21,Euro,EURGHS,6.8366,6.8438,6.8402,
06-Jul-21,USD,USDGHS,5.7611,5.7669,5.764,
06-Jul-21,Pound Sterling,GBPGHS,7.9515,7.96,7.9558,
06-Jul-21,Euro,EURGHS,6.8125,6.8192,6.8159,
07-Jul-21,USD,USDGHS,5.7621,5.7679,5.765,
07-Jul-21,Pound Sterling,GBPGHS,7.9396,7.9481,7.9439,
07-Jul-21,Euro,EURGHS,6.7959,6.8026,6.7993,
08-Jul-21,USD,USDGHS,5.7651,5.7709,5.768,
08-Jul-21,Pound Sterling,GBPGHS,7.9334,7.9419,7.9377,
08-Jul-21,Euro,EURGHS,6.8262,6.8329,6.8296,
09-Jul-21,USD,USDGHS,5.7773,5.7831,5.7802,
09-Jul-21,Pound Sterling,GBPGHS,7.9998,8.0084,8.0041,
09-Jul-21,Euro,EURGHS,6.8562,6.863,6.8596,
12-Jul-21,USD,USDGHS,5.7771,5.7829,5.78,
12-Jul-21,Pound Sterling,GBPGHS,8.0186,8.0272,8.0229,
12-Jul-21,Euro,EURGHS,6.8512,6.8585,6.8549,
13-Jul-21,USD,USDGHS,5.7781,5.7839,5.781,
13-Jul-21,Pound Sterling,GBPGHS,7.9923,8.0014,7.9969,
13-Jul-21,Euro,EURGHS,6.8246,6.8318,6.8282,
14-Jul-21,USD,USDGHS,5.7781,5.7839,5.781,
14-Jul-21,Pound Sterling,GBPGHS,8.0142,8.0228,8.0185,
14-Jul-21,Euro,EURGHS,6.8323,6.8396,6.836,
15-Jul-21,USD,USDGHS,5.7791,5.7849,5.782,
15-Jul-21,Pound Sterling,GBPGHS,8.0093,8.0179,8.0136,
15-Jul-21,Euro,EURGHS,6.8303,6.8371,6.8337,
16-Jul-21,USD,USDGHS,5.7936,5.7994,5.7965,
16-Jul-21,Pound Sterling,GBPGHS,7.9871,7.9956,7.9914,
16-Jul-21,Euro,EURGHS,6.8435,6.8503,6.8469,
19-Jul-21,USD,USDGHS,5.7934,5.7992,5.7963,
19-Jul-21,Pound Sterling,GBPGHS,7.9196,7.9281,7.9239,
19-Jul-21,Euro,EURGHS,6.839,6.8458,6.8424,
21-Jul-21,USD,USDGHS,5.7936,5.7994,5.7965,
21-Jul-21,Pound Sterling,GBPGHS,7.9262,7.9353,7.9308,
21-Jul-21,Euro,EURGHS,6.8335,6.8408,6.8372,
22-Jul-21,USD,USDGHS,5.7934,5.7992,5.7963,
22-Jul-21,Pound Sterling,GBPGHS,7.9625,7.9716,7.9671,
22-Jul-21,Euro,EURGHS,6.8131,6.8197,6.8164,
23-Jul-21,USD,USDGHS,5.7974,5.8032,5.8003,
23-Jul-21,Pound Sterling,GBPGHS,7.9766,7.9852,7.9809,
23-Jul-21,Euro,EURGHS,6.8246,6.8314,6.828,
26-Jul-21,USD,USDGHS,5.7974,5.8032,5.8003,
26-Jul-21,Pound Sterling,GBPGHS,8.0143,8.0229,8.0186,
26-Jul-21,Euro,EURGHS,6.8469,6.8537,6.8503,
27-Jul-21,USD,USDGHS,5.7974,5.8032,5.8003,
27-Jul-21,Pound Sterling,GBPGHS,8.0456,8.0543,8.05,
27-Jul-21,Euro,EURGHS,6.8567,6.8635,6.8601,
28-Jul-21,USD,USDGHS,5.7972,5.803,5.8001,
28-Jul-21,Pound Sterling,GBPGHS,8.0488,8.0575,8.0532,
28-Jul-21,Euro,EURGHS,6.8489,6.8563,6.8526,
29-Jul-21,USD,USDGHS,5.7982,5.804,5.8011,
29-Jul-21,Pound Sterling,GBPGHS,8.0995,8.1082,8.1039,
29-Jul-21,Euro,EURGHS,6.8932,6.9,6.8966,
30-Jul-21,USD,USDGHS,5.7982,5.804,5.8011,
30-Jul-21,Pound Sterling,GBPGHS,8.0589,8.0676,8.0633,
30-Jul-21,Euro,EURGHS,6.8774,6.8842,6.8808,
02-Aug-21,USD,USDGHS,5.7992,5.805,5.8021,
02-Aug-21,Pound Sterling,GBPGHS,8.0586,8.0672,8.0629,
02-Aug-21,Euro,EURGHS,6.89,6.8968,6.8934,
03-Aug-21,USD,USDGHS,5.7997,5.8055,5.8026,
03-Aug-21,Pound Sterling,GBPGHS,8.0697,8.0784,8.0741,
03-Aug-21,Euro,EURGHS,6.8825,6.8893,6.8859,
05-Aug-21,USD,USDGHS,5.7995,5.8053,5.8024,
05-Aug-21,Pound Sterling,GBPGHS,8.0775,8.0856,8.0816,
05-Aug-21,Euro,EURGHS,6.8657,6.8726,6.8692,
06-Aug-21,USD,USDGHS,5.8174,5.8232,5.8203,
06-Aug-21,Pound Sterling,GBPGHS,8.0646,8.0733,8.069,
06-Aug-21,Euro,EURGHS,6.8408,6.8476,6.8442,
09-Aug-21,USD,USDGHS,5.8174,5.8232,5.8203,
09-Aug-21,Pound Sterling,GBPGHS,8.0623,8.071,8.0667,
09-Aug-21,Euro,EURGHS,6.8371,6.8439,6.8405,
10-Aug-21,USD,USDGHS,5.8174,5.8232,5.8203,
10-Aug-21,Pound Sterling,GBPGHS,8.0542,8.0628,8.0585,
10-Aug-21,Euro,EURGHS,6.8175,6.8242,6.8209,
11-Aug-21,USD,USDGHS,5.8172,5.823,5.8201,
11-Aug-21,Pound Sterling,GBPGHS,8.0638,8.073,8.0684,
11-Aug-21,Euro,EURGHS,6.8279,6.8352,6.8316,
12-Aug-21,USD,USDGHS,5.8192,5.825,5.8221,
12-Aug-21,Pound Sterling,GBPGHS,8.0415,8.0502,8.0459,
12-Aug-21,Euro,EURGHS,6.8311,6.8378,6.8345,
13-Aug-21,USD,USDGHS,5.8192,5.825,5.8221,
13-Aug-21,Pound Sterling,GBPGHS,8.0631,8.0717,8.0674,
13-Aug-21,Euro,EURGHS,6.8651,6.8719,6.8685,
16-Aug-21,USD,USDGHS,5.8202,5.826,5.8231,
16-Aug-21,Pound Sterling,GBPGHS,8.061,8.0696,8.0653,
16-Aug-21,Euro,EURGHS,6.8575,6.8642,6.8609,
17-Aug-21,USD,USDGHS,5.8232,5.829,5.8261,
17-Aug-21,Pound Sterling,GBPGHS,8.0005,8.0091,8.0048,
17-Aug-21,Euro,EURGHS,6.8223,6.829,6.8257,
18-Aug-21,USD,USDGHS,5.8232,5.829,5.8261,
18-Aug-21,Pound Sterling,GBPGHS,8.0057,8.0149,8.0103,
18-Aug-21,Euro,EURGHS,6.8151,6.8223,6.8187,
24-Aug-21,Euro,EURGHS,6.8496,6.8568,6.8532,
24-Aug-21,Pound Sterling,GBPGHS,8.0003,8.0095,8.0049,
24-Aug-21,USD,USDGHS,5.8307,5.8365,5.8336,
25-Aug-21,Euro,EURGHS,6.8505,6.8573,6.8539,
25-Aug-21,Pound Sterling,GBPGHS,8.0007,8.0093,8.005,
25-Aug-21,USD,USDGHS,5.8306,5.8364,5.8335,
26-Aug-21,Euro,EURGHS,6.8576,6.8643,6.861,
26-Aug-21,Pound Sterling,GBPGHS,8.0007,8.0093,8.005,
26-Aug-21,USD,USDGHS,5.8306,5.8364,5.8335,
27-Aug-21,Euro,EURGHS,6.8953,6.9015,6.8984,
27-Aug-21,Pound Sterling,GBPGHS,8.0406,8.0492,8.0449,
27-Aug-21,USD,USDGHS,5.8473,5.8531,5.8502,
30-Aug-21,Euro,EURGHS,6.8981,6.9049,6.9015,
30-Aug-21,Pound Sterling,GBPGHS,8.0453,8.0539,8.0496,
30-Aug-21,USD,USDGHS,5.8473,5.8531,5.8502,
31-Aug-21,Euro,EURGHS,6.9034,6.9102,6.9068,
31-Aug-21,Pound Sterling,GBPGHS,8.0438,8.0525,8.0482,
31-Aug-21,USD,USDGHS,5.8488,5.8546,5.8517,
01-Sep-21,Euro,EURGHS,6.9332,6.94,6.9366,
01-Sep-21,Pound Sterling,GBPGHS,8.0654,8.074,8.0697,
01-Sep-21,USD,USDGHS,5.8483,5.8541,5.8512,
02-Sep-21,Euro,EURGHS,6.9373,6.9441,6.9407,
02-Sep-21,Pound Sterling,GBPGHS,8.0861,8.0948,8.0905,
02-Sep-21,USD,USDGHS,5.8485,5.8543,5.8514,
03-Sep-21,Euro,EURGHS,6.9572,6.9641,6.9607,
03-Sep-21,Pound Sterling,GBPGHS,8.117,8.1257,8.1214,
03-Sep-21,USD,USDGHS,5.8535,5.8593,5.8564,
06-Sep-21,Euro,EURGHS,6.9435,6.9503,6.9469,
06-Sep-21,Pound Sterling,GBPGHS,8.0913,8.0999,8.0956,
06-Sep-21,USD,USDGHS,5.8535,5.8593,5.8564,
07-Sep-21,Euro,EURGHS,6.9303,6.9377,6.934,
07-Sep-21,Pound Sterling,GBPGHS,8.0655,8.0747,8.0701,
08-Sep-21,USD,USDGHS,5.8533,5.8591,5.8562,
08-Sep-21,Euro,EURGHS,6.9152,6.922,6.9186,
08-Sep-21,Pound Sterling,GBPGHS,8.0424,8.051,8.0467,
09-Sep-21,USD,USDGHS,5.8532,5.859,5.8561,
09-Sep-21,Euro,EURGHS,6.9149,6.9224,6.9187,
09-Sep-21,Pound Sterling,GBPGHS,8.1043,8.113,8.1087,
10-Sep-21,USD,USDGHS,5.8532,5.859,5.8561,
10-Sep-21,Euro,EURGHS,6.9237,6.9305,6.9271,
10-Sep-21,Pound Sterling,GBPGHS,8.1049,8.1136,8.1093,
13-Sep-21,USD,USDGHS,5.8532,5.859,5.8561,
13-Sep-21,Euro,EURGHS,6.9118,6.9186,6.9152,
13-Sep-21,Pound Sterling,GBPGHS,8.102,8.1107,8.1064,
14-Sep-21,USD,USDGHS,5.8538,5.8596,5.8567,
14-Sep-21,Euro,EURGHS,6.922,6.9288,6.9254,
14-Sep-21,Pound Sterling,GBPGHS,8.1063,8.115,8.1107,
15-Sep-21,USD,USDGHS,5.8543,5.8601,5.8572,
15-Sep-21,Euro,EURGHS,6.9177,6.9245,6.9211,
15-Sep-21,Pound Sterling,GBPGHS,8.0965,8.1051,8.1008,
16-Sep-21,USD,USDGHS,5.8545,5.8603,5.8574,
16-Sep-21,Euro,EURGHS,6.8861,6.8934,6.8898,
16-Sep-21,Pound Sterling,GBPGHS,8.0622,8.0708,8.0665,
17-Sep-21,USD,USDGHS,5.8601,5.8659,5.863,
17-Sep-21,Euro,EURGHS,6.8771,6.8839,6.8805,
17-Sep-21,Pound Sterling,GBPGHS,8.0599,8.0686,8.0643,
20-Sep-21,USD,USDGHS,5.8601,5.8659,5.863,
20-Sep-21,Euro,EURGHS,6.8756,6.8818,6.8787,
20-Sep-21,Pound Sterling,GBPGHS,8.0107,8.0193,8.015,
22-Sep-21,USD,USDGHS,5.8599,5.8657,5.8628,
22-Sep-21,Euro,EURGHS,6.8768,6.883,6.8799,
22-Sep-21,Pound Sterling,GBPGHS,7.9964,8.005,8.0007,
23-Sep-21,USD,USDGHS,5.8594,5.8652,5.8623,
23-Sep-21,Euro,EURGHS,6.879,6.8858,6.8824,
23-Sep-21,Pound Sterling,GBPGHS,8.0525,8.0612,8.0569,
24-Sep-21,USD,USDGHS,5.8614,5.8672,5.8643,
24-Sep-21,Euro,EURGHS,6.8643,6.8716,6.868,
24-Sep-21,Pound Sterling,GBPGHS,8.0113,8.0205,8.0159,
27-Sep-21,USD,USDGHS,5.8614,5.8672,5.8643,
27-Sep-21,Pound Sterling,GBPGHS,8.0365,8.0451,8.0408,
27-Sep-21,USD,USDGHS,5.8614,5.8672,5.8643,
27-Sep-21,Euro,EURGHS,6.8583,6.865,6.8617,
28-Sep-21,Pound Sterling,GBPGHS,7.9376,7.9462,7.9419,
28-Sep-21,USD,USDGHS,5.8624,5.8682,5.8653,
28-Sep-21,Euro,EURGHS,6.8446,6.8513,6.848,
29-Sep-21,Pound Sterling,GBPGHS,7.8808,7.8893,7.8851,
29-Sep-21,USD,USDGHS,5.8624,5.8682,5.8653,
29-Sep-21,Euro,EURGHS,6.8108,6.8175,6.8142,
30-Sep-21,Pound Sterling,GBPGHS,7.9097,7.9182,7.914,
30-Sep-21,USD,USDGHS,5.8634,5.8692,5.8663,
30-Sep-21,Euro,EURGHS,6.7918,6.7985,6.7952,
01-Oct-21,Pound Sterling,GBPGHS,7.9419,7.9505,7.9462,
01-Oct-21,USD,USDGHS,5.8634,5.8692,5.8663,
01-Oct-21,Euro,EURGHS,6.799,6.8057,6.8024,
04-Oct-21,Pound Sterling,GBPGHS,7.9761,7.9847,7.9804,
04-Oct-21,USD,USDGHS,5.8644,5.8702,5.8673,
04-Oct-21,Euro,EURGHS,6.812,6.8187,6.8154,
05-Oct-21,Pound Sterling,GBPGHS,7.9937,8.0023,7.998,
05-Oct-21,USD,USDGHS,5.8644,5.8702,5.8673,
05-Oct-21,Euro,EURGHS,6.8043,6.811,6.8077,
06-Oct-21,Pound Sterling,GBPGHS,7.9563,7.9648,7.9606,
06-Oct-21,USD,USDGHS,5.8649,5.8707,5.8678,
06-Oct-21,Euro,EURGHS,6.7696,6.7763,6.773,
07-Oct-21,Pound Sterling,GBPGHS,7.9915,8,7.9958,
07-Oct-21,USD,USDGHS,5.8649,5.8707,5.8678,
07-Oct-21,Euro,EURGHS,6.7816,6.7878,6.7847,
08-Oct-21,Pound Sterling,GBPGHS,8.0046,8.0132,8.0089,
08-Oct-21,USD,USDGHS,5.8659,5.8717,5.8688,
08-Oct-21,Euro,EURGHS,6.7904,6.7971,6.7938,
11-Oct-21,Pound Sterling,GBPGHS,7.987,7.9961,7.9916,
11-Oct-21,USD,USDGHS,5.8659,5.8717,5.8688,
11-Oct-21,Euro,EURGHS,6.7882,6.7948,6.7915,
12-Oct-21,Pound Sterling,GBPGHS,7.9742,7.9828,7.9785,
12-Oct-21,USD,USDGHS,5.8669,5.8727,5.8698,
12-Oct-21,Euro,EURGHS,6.7722,6.7789,6.7756,
13-Oct-21,Pound Sterling,GBPGHS,8.0131,8.0217,8.0174,
13-Oct-21,USD,USDGHS,5.8773,5.8831,5.8802,
13-Oct-21,Euro,EURGHS,6.8028,6.809,6.8059,
14-Oct-21,Pound Sterling,GBPGHS,8.0407,8.0493,8.045,
14-Oct-21,USD,USDGHS,5.8773,5.8831,5.8802,
14-Oct-21,Euro,EURGHS,6.8107,6.818,6.8144,
15-Oct-21,Pound Sterling,GBPGHS,8.0875,8.0962,8.0919,
15-Oct-21,USD,USDGHS,5.8793,5.8851,5.8822,
15-Oct-21,Euro,EURGHS,6.8197,6.8265,6.8231,
18-Oct-21,Pound Sterling,GBPGHS,8.0658,8.0744,8.0701,
18-Oct-21,USD,USDGHS,5.8793,5.8851,5.8822,
18-Oct-21,Euro,EURGHS,6.8198,6.8271,6.8235,
19-Oct-21,Pound Sterling,GBPGHS,8.1105,8.1192,8.1149,
19-Oct-21,USD,USDGHS,5.8798,5.8856,5.8827,
19-Oct-21,Euro,EURGHS,6.8403,6.8471,6.8437,
20-Oct-21,Pound Sterling,GBPGHS,8.1237,8.1324,8.1281,
20-Oct-21,USD,USDGHS,5.8808,5.8866,5.8837,
20-Oct-21,Euro,EURGHS,6.8491,6.8558,6.8525,
21-Oct-21,Pound Sterling,GBPGHS,8.1215,8.1302,8.1259,
21-Oct-21,USD,USDGHS,5.8818,5.8876,5.8847,
21-Oct-21,Euro,EURGHS,6.8467,6.8534,6.8501,
22-Oct-21,Pound Sterling,GBPGHS,8.1173,8.1261,8.1217,
22-Oct-21,USD,USDGHS,5.892,5.8978,5.8949,
22-Oct-21,Euro,EURGHS,6.8657,6.8725,6.8691,
25-Oct-21,Pound Sterling,GBPGHS,8.1192,8.1285,8.1239,
25-Oct-21,USD,USDGHS,5.8971,5.9031,5.9001,
25-Oct-21,Euro,EURGHS,6.8464,6.8531,6.8498,
26-Oct-21,Pound Sterling,GBPGHS,8.1295,8.1383,8.1339,
26-Oct-21,USD,USDGHS,5.897,5.9028,5.8999,
26-Oct-21,Euro,EURGHS,6.8384,6.8452,6.8418,
27-Oct-21,Pound Sterling,GBPGHS,8.0936,8.1023,8.098,
27-Oct-21,USD,USDGHS,5.897,5.9028,5.8999,
27-Oct-21,Euro,EURGHS,6.8387,6.846,6.8424,
28-Oct-21,Pound Sterling,GBPGHS,8.1444,8.1531,8.1488,
28-Oct-21,USD,USDGHS,5.8974,5.9034,5.9004,
28-Oct-21,Euro,EURGHS,6.8933,6.9001,6.8967,
29-Oct-21,Pound Sterling,GBPGHS,8.0772,8.0859,8.0816,
29-Oct-21,USD,USDGHS,5.8979,5.9039,5.9009,
29-Oct-21,Euro,EURGHS,6.8197,6.8264,6.8231,
01-Nov-21,Pound Sterling,GBPGHS,8.0578,8.0664,8.0621,
01-Nov-21,USD,USDGHS,5.8979,5.9039,5.9009,
01-Nov-21,Euro,EURGHS,6.8385,6.8452,6.8419,
02-Nov-21,Pound Sterling,GBPGHS,8.0281,8.0367,8.0324,
02-Nov-21,USD,USDGHS,5.8982,5.9042,5.9012,
02-Nov-21,Euro,EURGHS,6.8307,6.8374,6.8341,
03-Nov-21,Pound Sterling,GBPGHS,8.057,8.0657,8.0614,
03-Nov-21,USD,USDGHS,5.8982,5.9042,5.9012,
03-Nov-21,Euro,EURGHS,6.8309,6.837,6.834,
04-Nov-21,Pound Sterling,GBPGHS,7.9639,7.9725,7.9682,
04-Nov-21,USD,USDGHS,5.8987,5.9047,5.9017,
04-Nov-21,Euro,EURGHS,6.8126,6.8193,6.816,
05-Nov-21,Pound Sterling,GBPGHS,7.9507,7.9592,7.955,
05-Nov-21,USD,USDGHS,5.8985,5.9045,5.9015,
05-Nov-21,Euro,EURGHS,6.8077,6.8144,6.8111,
08-Nov-21,Pound Sterling,GBPGHS,7.9942,8.0034,7.9988,
08-Nov-21,USD,USDGHS,5.8993,5.9053,5.9023,
08-Nov-21,Euro,EURGHS,6.835,6.8423,6.8387,
09-Nov-21,Pound Sterling,GBPGHS,7.9854,7.9939,7.9897,
09-Nov-21,USD,USDGHS,5.8993,5.9053,5.9023,
09-Nov-21,Euro,EURGHS,6.8298,6.8365,6.8332,
10-Nov-21,Pound Sterling,GBPGHS,7.955,7.9635,7.9593,
10-Nov-21,USD,USDGHS,5.8995,5.9055,5.9025,
10-Nov-21,Euro,EURGHS,6.7979,6.8047,6.8013,
11-Nov-21,Pound Sterling,GBPGHS,7.8995,7.908,7.9038,
11-Nov-21,USD,USDGHS,5.8995,5.9055,5.9025,
11-Nov-21,Euro,EURGHS,6.7621,6.7688,6.7655,
12-Nov-21,Pound Sterling,GBPGHS,7.9139,7.9224,7.9182,
12-Nov-21,USD,USDGHS,5.9001,5.9061,5.9031,
12-Nov-21,Euro,EURGHS,6.7565,6.7632,6.7599,
15-Nov-21,Pound Sterling,GBPGHS,7.9271,7.9356,7.9314,
15-Nov-21,USD,USDGHS,5.9007,5.9067,5.9037,
15-Nov-21,Euro,EURGHS,6.7401,6.7468,6.7435,
16-Nov-21,Pound Sterling,GBPGHS,7.9207,7.9292,7.925,
16-Nov-21,USD,USDGHS,5.9012,5.9072,5.9042,
16-Nov-21,Euro,EURGHS,6.6909,6.6975,6.6942,
17-Nov-21,Pound Sterling,GBPGHS,7.9538,7.9624,7.9581,
17-Nov-21,USD,USDGHS,5.9083,5.9143,5.9113,
17-Nov-21,Euro,EURGHS,6.6839,6.6905,6.6872,
18-Nov-21,USD,USDGHS,5.9083,5.9143,5.9113,
18-Nov-21,Euro,EURGHS,6.6992,6.7059,6.7026,
18-Nov-21,Pound Sterling,GBPGHS,7.9574,7.9659,7.9617,
19-Nov-21,USD,USDGHS,5.9083,5.9143,5.9113,
19-Nov-21,Euro,EURGHS,6.6856,6.6927,6.6892,
19-Nov-21,Pound Sterling,GBPGHS,7.9532,7.9624,7.9578,
22-Nov-21,USD,USDGHS,5.9083,5.9143,5.9113,
22-Nov-21,Euro,EURGHS,6.6503,6.6574,6.6539,
22-Nov-21,Pound Sterling,GBPGHS,7.9225,7.931,7.9268,
23-Nov-21,USD,USDGHS,5.9088,5.9148,5.9118,
23-Nov-21,Euro,EURGHS,6.6465,6.653,6.6498,
23-Nov-21,Pound Sterling,GBPGHS,7.8907,7.8992,7.895,
24-Nov-21,USD,USDGHS,5.9087,5.9147,5.9117,
24-Nov-21,Euro,EURGHS,6.6215,6.6281,6.6248,
24-Nov-21,Pound Sterling,GBPGHS,7.8823,7.8907,7.8865,
25-Nov-21,USD,USDGHS,5.9092,5.9152,5.9122,
25-Nov-21,Euro,EURGHS,6.6263,6.6329,6.6296,
25-Nov-21,Pound Sterling,GBPGHS,7.8687,7.8772,7.873,
26-Nov-21,USD,USDGHS,5.9112,5.9172,5.9142,
26-Nov-21,Euro,EURGHS,6.6821,6.6887,6.6854,
26-Nov-21,Pound Sterling,GBPGHS,7.8761,7.8846,7.8804,
29-Nov-21,USD,USDGHS,5.9122,5.9182,5.9152,
