Trade Date,Share code,Closing Price vwap (GHS),Price change(GHS),Total shares traded,Total value traded (GHS)
03/06/2021,CLYD,0.03,0,0,0
03/06/2021,CMLT,0.11,0,0,0
03/06/2021,CPC,0.03,0,0,0
03/06/2021,DASPHARMA,0.4,0,0,0
03/06/2021,EGH,7,0,2043,14301
03/06/2021,EGL,1.68,0.15,100000,168000
03/06/2021,ETI,0.07,0,0,0
03/06/2021,FML,1.32,0,0,0
03/06/2021,GCB,5.22,0,0,0
03/06/2021,GGBL,1.29,0,0,0
03/06/2021,GOIL,1.55,0,1631,2528.05
03/06/2021,GSR,9.5,0,0,0
03/06/2021,MAC,5.98,0,0,0
03/06/2021,MLC,1.1,0,180068,198074.8
03/06/2021,MTNGH,0.03,0,0,0
03/06/2021,PBC,0.45,0,0,0
03/06/2021,RBGH,18.5,0,0,0
03/06/2021,SCB,0.07,0,0,0
03/06/2021,SIC,0.88,0.01,63745,56095.6
03/06/2021,SOGEGH,0.05,0,0,0
03/06/2021,SWL,0.34,0,0,0
03/06/2021,TBL,3.3,0,0,0
03/06/2021,TOTAL,11.92,0,0,0
03/06/2021,TLW,3.3,0,730,2409
03/06/2021,UNIL,0.41,0,0,0
03/06/2021,AADS,0.87,0,0,0
03/06/2021,SCB PREF,102.15,0,0,0
03/06/2021,GLD,0.55,0,0,0
03/06/2021,SAMBA,0.11,0,0,0
03/06/2021,MMH,0.1,0,0,0
03/06/2021,HORDS,0.05,0,0,0
03/06/2021,IIL,0.09,0,0,0
03/06/2021,DIGICUT,0.65,0,0,0
03/06/2021,TOTAL,,,361902,451398.5
04/06/2021,ACCESS,4.3,0,0,0
04/06/2021,ADB,5.06,0,0,0
04/06/2021,AGA,37,0,0,0
04/06/2021,ALW,0.1,0,0,0
04/06/2021,BOPP,2,0,50,102.5
04/06/2021,CAL,0.73,0,2033,1484.09
04/06/2021,CLYD,0.03,0,0,0
04/06/2021,CMLT,0.11,0,0,0
04/06/2021,CPC,0.03,0,0,0
04/06/2021,DASPHARMA,0.4,0,0,0
04/06/2021,EGH,7,0,0,0
04/06/2021,EGL,1.75,0.07,449172,785511
04/06/2021,ETI,0.07,0,0,0
04/06/2021,FML,1.32,0,70,94.5
04/06/2021,GCB,5.22,0,543,2834.46
04/06/2021,GGBL,1.29,0,0,0
04/06/2021,GOIL,1.55,0,16521,25607.55
04/06/2021,GSR,9.5,0,0,0
04/06/2021,MAC,5.98,0,0,0
04/06/2021,MLC,1.15,0.05,1520610,1748671
04/06/2021,MTNGH,0.03,0,0,0
04/06/2021,PBC,0.45,0,0,0
04/06/2021,RBGH,18.57,0.07,8999,167046.9
04/06/2021,SCB,0.07,0,0,0
04/06/2021,SIC,0.88,0,0,0
04/06/2021,SOGEGH,0.05,0,0,0
04/06/2021,SWL,0.34,0,0,0
04/06/2021,TBL,3.3,0,0,0
04/06/2021,TOTAL,11.92,0,0,0
04/06/2021,TLW,3.3,0,0,0
04/06/2021,UNIL,0.41,0,0,0
04/06/2021,AADS,0.87,0,0,0
04/06/2021,SCB PREF,102.15,0,0,0
04/06/2021,GLD,0.55,0,0,0
04/06/2021,SAMBA,0.11,0,0,0
04/06/2021,MMH,0.1,0,0,0
04/06/2021,HORDS,0.05,0,0,0
04/06/2021,IIL,0.09,0,0,0
04/06/2021,DIGICUT,0.65,0,0,0
04/06/2021,TOTAL,,,1997998,2731352
07/06/2021,ACCESS,3.87,-0.43,1055,4082.85
07/06/2021,ADB,5.06,0,0,0
07/06/2021,AGA,37,0,0,0
07/06/2021,ALW,0.1,0,0,0
07/06/2021,BOPP,2,0,0,0
07/06/2021,CAL,0.73,0,3035,2215.55
07/06/2021,CLYD,0.03,0,0,0
07/06/2021,CMLT,0.11,0,0,0
07/06/2021,CPC,0.03,0,0,0
07/06/2021,DASP,0.4,0,0,0
07/06/2021,EGH,7,0,0,0
07/06/2021,EGL,1.75,0,0,0
07/06/2021,ETI,0.07,0,0,0
07/06/2021,FML,1.32,0,0,0
07/06/2021,GCB,5.4,0.18,155272,838468.8
07/06/2021,GGBL,1.29,0,158,203.82
07/06/2021,GOIL,1.55,0,364,564.2
07/06/2021,GSR,9.5,0,0,0
07/06/2021,MAC,5.98,0,0,0
07/06/2021,MTNGH,1.25,0.1,514091,644225.06
07/06/2021,PBC,0.03,0,0,0
07/06/2021,RBGH,0.45,0,0,0
07/06/2021,SCB,18.57,0,0,0
07/06/2021,SIC,0.07,0,1750,122.5
07/06/2021,SOGEGH,0.88,0,40,35.2
07/06/2021,SWL,0.05,0,0,0
07/06/2021,TBL,0.34,0,0,0
07/06/2021,TOTAL,3.3,0,864,2868.48
07/06/2021,TLW,11.92,0,0,0
07/06/2021,UNIL,3.3,0,0,0
07/06/2021,AADS,0.41,0,0,0
07/06/2021,SCB PREF,0.87,0,0,0
07/06/2021,GLD,102.15,0,0,0
07/06/2021,SAMBA,0.55,0,0,0
07/06/2021,MMH,0.11,0,0,0
07/06/2021,HORDS,0.1,0,0,0
07/06/2021,IIL,0.05,0,10000,500
07/06/2021,DIGICUT,0.09,0,0,0
07/06/2021,POP,0.65,0,0,0
07/06/2021,TOTAL,,,686629,1493286.46
08/06/2021,ACCESS,3.87,0,22,85.14
08/06/2021,ADB,5.06,0,0,0
08/06/2021,AGA,37,0,0,0
08/06/2021,ALW,0.1,0,0,0
08/06/2021,BOPP,2.05,0.05,25806,52902.3
08/06/2021,CAL,0.73,0,23600,17228
08/06/2021,CLYD,0.03,0,0,0
08/06/2021,CMLT,0.11,0,0,0
08/06/2021,CPC,0.03,0,0,0
08/06/2021,DASP,0.4,0,0,0
08/06/2021,EGH,7,0,6,42
08/06/2021,EGL,1.75,0,6901,12076.75
08/06/2021,ETI,0.06,-0.01,181068,10898.88
08/06/2021,FML,1.32,0,300,402
08/06/2021,GCB,5.4,0,475,2565
08/06/2021,GGBL,1.29,0,0,0
08/06/2021,GOIL,1.55,0,200,310
08/06/2021,GSR,9.5,0,0,0
08/06/2021,MAC,5.98,0,0,0
08/06/2021,MTNGH,1.25,0,5039367,6297378.75
08/06/2021,PBC,0.03,0,0,0
08/06/2021,RBGH,0.45,0,150,67.5
08/06/2021,SCB,18.6,0.03,1050,19530
08/06/2021,SIC,0.07,0,3000,210
08/06/2021,SOGEGH,0.88,0,0,0
08/06/2021,SWL,0.05,0,0,0
08/06/2021,TBL,0.34,0,0,0
08/06/2021,TOTAL,3.3,0,532,1774.04
08/06/2021,TLW,11.92,0,0,0
08/06/2021,UNIL,3.3,0,10405,34336.5
08/06/2021,AADS,0.41,0,0,0
08/06/2021,SCB PREF,0.87,0,0,0
08/06/2021,GLD,102.15,0,0,0
08/06/2021,SAMBA,0.55,0,0,0
08/06/2021,MMH,0.11,0,0,0
08/06/2021,HORDS,0.1,0,0,0
08/06/2021,IIL,0.05,0,0,0
08/06/2021,DIGICUT,0.09,0,8850,796.5
08/06/2021,POP,0.65,0,0,0
08/06/2021,TOTAL,,,5301732,6450603.36
09/06/2021,ACCESS,3.87,0,0,0
09/06/2021,ADB,5.06,0,0,0
09/06/2021,AGA,37,0,0,0
09/06/2021,ALW,0.1,0,0,0
09/06/2021,BOPP,2.06,0.01,2546,5244.76
09/06/2021,CAL,0.73,0,21705,15844.65
09/06/2021,CLYD,0.03,0,0,0
09/06/2021,CMLT,0.11,0,0,0
09/06/2021,CPC,0.03,0,0,0
09/06/2021,DASP,0.4,0,0,0
09/06/2021,EGH,7,0,11103,77721
09/06/2021,EGL,1.75,0,0,0
09/06/2021,ETI,0.06,0,70000,4200
09/06/2021,FML,1.34,0.02,2653,3555.02
09/06/2021,GCB,5.4,0,2770,14958
09/06/2021,GGBL,1.29,0,0,0
09/06/2021,GOIL,1.55,0,11136,17260.8
09/06/2021,GSR,9.5,0,0,0
09/06/2021,MAC,5.98,0,0,0
09/06/2021,MTNGH,1.25,0,7671214,9589017.5
09/06/2021,PBC,0.03,0,0,0
09/06/2021,RBGH,0.45,0,0,0
09/06/2021,SCB,18.6,0,47,874.2
09/06/2021,SIC,0.07,0,3135,219.45
09/06/2021,SOGEGH,0.88,0,10772,9479.36
09/06/2021,SWL,0.05,0,0,0
09/06/2021,TBL,0.34,0,0,0
09/06/2021,TOTAL,3.3,0,0,0
09/06/2021,TLW,11.92,0,0,0
09/06/2021,UNIL,3.3,0,0,0
09/06/2021,AADS,0.41,0,0,0
09/06/2021,SCB PREF,0.87,0,0,0
09/06/2021,GLD,102.15,0,0,0
09/06/2021,SAMBA,0.55,0,0,0
09/06/2021,MMH,0.11,0,0,0
09/06/2021,HORDS,0.1,0,0,0
09/06/2021,IIL,0.05,0,2000,100
09/06/2021,DIGICUT,0.09,0,0,0
09/06/2021,POP,0.65,0,0,0
09/06/2021,TOTAL,,,7809081,9738474.74
10/06/2021,ACCESS,3.87,0,0,0
10/06/2021,ADB,5.06,0,0,0
10/06/2021,AGA,37,0,0,0
10/06/2021,ALW,0.1,0,0,0
10/06/2021,BOPP,2.06,0,0,0
10/06/2021,CAL,0.73,0,1340,978.2
10/06/2021,CLYD,0.03,0,0,0
10/06/2021,CMLT,0.11,0,0,0
10/06/2021,CPC,0.03,0,0,0
10/06/2021,DASP,0.4,0,0,0
10/06/2021,EGH,7,0,0,0
10/06/2021,EGL,1.75,0,0,0
10/06/2021,ETI,0.06,0,2200,132
10/06/2021,FML,1.34,0,0,0
10/06/2021,GCB,5.4,0,7002,37810.8
10/06/2021,GGBL,1.29,0,0,0
10/06/2021,GOIL,1.55,0,577,894.35
10/06/2021,GSR,9.5,0,0,0
10/06/2021,MAC,5.98,0,0,0
10/06/2021,MTNGH,1.25,0,1339672,1674590
10/06/2021,PBC,0.03,0,0,0
10/06/2021,RBGH,0.45,0,0,0
10/06/2021,SCB,18.6,0,1282,23845.2
10/06/2021,SIC,0.07,0,0,0
10/06/2021,SOGEGH,0.89,0.01,20497,18249.99
10/06/2021,SWL,0.05,0,0,0
10/06/2021,TBL,0.34,0,0,0
10/06/2021,TOTAL,3.35,0.05,865663,2899971.05
10/06/2021,TLW,11.92,0,0,0
10/06/2021,UNIL,3.3,0,0,0
10/06/2021,AADS,0.41,0,0,0
10/06/2021,SCB PREF,0.87,0,0,0
10/06/2021,GLD,102.15,0,0,0
10/06/2021,SAMBA,0.55,0,0,0
10/06/2021,MMH,0.11,0,0,0
10/06/2021,HORDS,0.1,0,0,0
10/06/2021,IIL,0.05,0,63000,3150
10/06/2021,DIGICUT,0.09,0,0,0
10/06/2021,POP,0.65,0,0,0
10/06/2021,TOTAL,,,2301233,4659621.59
11/06/2021,ACCESS,3.87,0,0,0
11/06/2021,ADB,5.06,0,0,0
11/06/2021,AGA,37,0,0,0
11/06/2021,ALW,0.1,0,0,0
11/06/2021,BOPP,2.11,0.05,10006,21066.6
11/06/2021,CAL,0.73,0,0,0
11/06/2021,CLYD,0.03,0,0,0
11/06/2021,CMLT,0.11,0,0,0
11/06/2021,CPC,0.03,0,0,0
11/06/2021,DASP,0.4,0,0,0
11/06/2021,EGH,7,0,0,0
11/06/2021,EGL,1.75,0,0,0
11/06/2021,ETI,0.06,0,0,0
11/06/2021,FML,1.34,0,0,0
11/06/2021,GCB,5.4,0,330200,1783080
11/06/2021,GGBL,1.29,0,0,0
11/06/2021,GOIL,1.55,0,10300,15965
11/06/2021,GSR,9.5,0,0,0
11/06/2021,MAC,5.98,0,0,0
11/06/2021,MTNGH,1.25,0,721,901.25
11/06/2021,PBC,0.03,0,0,0
11/06/2021,RBGH,0.45,0,0,0
11/06/2021,SCB,18.6,0,0,0
11/06/2021,SIC,0.07,0,0,0
11/06/2021,SOGEGH,0.89,0,0,0
11/06/2021,SWL,0.05,0,0,0
11/06/2021,TBL,0.34,0,0,0
11/06/2021,TOTAL,3.4,0.05,15820,53788
11/06/2021,TLW,11.92,0,0,0
11/06/2021,UNIL,3.3,0,0,0
11/06/2021,AADS,0.41,0,0,0
11/06/2021,SCB PREF,0.87,0,0,0
11/06/2021,GLD,102.15,0,0,0
11/06/2021,SAMBA,0.55,0,0,0
11/06/2021,MMH,0.11,0,0,0
11/06/2021,HORDS,0.1,0,0,0
11/06/2021,IIL,0.05,0,0,0
11/06/2021,DIGICUT,0.09,0,0,0
11/06/2021,POP,0.65,0,0,0
11/06/2021,TOTAL,,,367047,1874800.85
14/06/2021,ACCESS,3.49,-0.38,2628,9191.72
14/06/2021,ADB,5.06,0,0,0
14/06/2021,AGA,37,0,0,0
14/06/2021,ALW,0.1,0,0,0
14/06/2021,BOPP,2.11,0,0,0
14/06/2021,CAL,0.73,0,0,0
14/06/2021,CLYD,0.03,0,0,0
14/06/2021,CMLT,0.11,0,0,0
14/06/2021,CPC,0.03,0,0,0
14/06/2021,DASP,0.4,0,0,0
14/06/2021,EGH,7,0,0,0
14/06/2021,EGL,1.75,0,0,0
14/06/2021,ETI,0.06,0,0,0
14/06/2021,FML,1.34,0,0,0
14/06/2021,GCB,5.4,0,0,0
14/06/2021,GGBL,1.29,0,0,0
14/06/2021,GOIL,1.55,0,0,0
14/06/2021,GSR,9.5,0,0,0
14/06/2021,MAC,5.98,0,0,0
14/06/2021,MTNGH,1.24,-0.01,2400156,2976195
14/06/2021,PBC,0.03,0,0,0
14/06/2021,RBGH,0.45,0,0,0
14/06/2021,SCB,18.6,0,0,0
14/06/2021,SIC,0.07,0,0,0
14/06/2021,SOGEGH,0.89,0,0,0
14/06/2021,SWL,0.05,0,0,0
14/06/2021,TBL,0.34,0,0,0
14/06/2021,TOTAL,3.4,0,0,0
14/06/2021,TLW,11.92,0,0,0
14/06/2021,UNIL,3.3,0,0,0
14/06/2021,AADS,0.41,0,0,0
14/06/2021,SCB PREF,0.87,0,0,0
14/06/2021,GLD,102.15,0,0,0
14/06/2021,SAMBA,0.55,0,0,0
14/06/2021,MMH,0.11,0,0,0
14/06/2021,HORDS,0.1,0,0,0
14/06/2021,IIL,0.05,0,0,0
14/06/2021,DIGICUT,0.09,0,0,0
14/06/2021,POP,0.65,0,0,0
14/06/2021,TOTAL,,,2402784,2985386.72
15/06/2021,ACCESS,3.49,0,172,600.28
15/06/2021,ADB,5.06,0,0,0
15/06/2021,AGA,37,0,0,0
15/06/2021,ALW,0.1,0,0,0
15/06/2021,BOPP,2.11,0,0,0
15/06/2021,CAL,0.73,0,154317,112507.17
15/06/2021,CLYD,0.03,0,0,0
15/06/2021,CMLT,0.11,0,0,0
15/06/2021,CPC,0.03,0,6400,192
15/06/2021,DASP,0.4,0,0,0
15/06/2021,EGH,7,0,0,0
15/06/2021,EGL,1.75,0,0,0
15/06/2021,ETI,0.06,0,8466,507.96
15/06/2021,FML,1.34,0,0,0
15/06/2021,GCB,5.4,0,5873,31714.2
15/06/2021,GGBL,1.29,0,0,0
15/06/2021,GOIL,1.55,0,1230584,1907405.2
15/06/2021,GSR,9.5,0,0,0
15/06/2021,MAC,5.98,0,0,0
15/06/2021,MTNGH,1.2,-0.04,866200,1039440
15/06/2021,PBC,0.03,0,0,0
15/06/2021,RBGH,0.45,0,100,45
15/06/2021,SCB,18.6,0,0,0
15/06/2021,SIC,0.07,0,10000,700
15/06/2021,SOGEGH,0.89,0,0,0
15/06/2021,SWL,0.05,0,0,0
15/06/2021,TBL,0.34,0,0,0
15/06/2021,TOTAL,3.41,0.01,28976,98808.16
15/06/2021,TLW,11.92,0,0,0
15/06/2021,UNIL,3.3,0,0,0
15/06/2021,AADS,0.41,0,0,0
15/06/2021,SCB PREF,0.87,0,0,0
15/06/2021,GLD,102.15,0,0,0
15/06/2021,SAMBA,0.55,0,0,0
15/06/2021,MMH,0.11,0,0,0
15/06/2021,HORDS,0.1,0,0,0
15/06/2021,IIL,0.05,0,1000,50
15/06/2021,DIGICUT,0.09,0,0,0
15/06/2021,POP,0.65,0,0,0
15/06/2021,TOTAL,,,2312088,3191969.97
16/06/2021,ACCESS,3.49,0,0,0
16/06/2021,ADB,5.06,0,0,0
16/06/2021,AGA,37,0,0,0
16/06/2021,ALW,0.1,0,0,0
16/06/2021,BOPP,2.11,0,0,0
16/06/2021,CAL,0.71,-0.02,1004453,713189.89
16/06/2021,CLYD,0.03,0,0,0
16/06/2021,CMLT,0.11,0,0,0
16/06/2021,CPC,0.03,0,0,0
16/06/2021,DASP,0.4,0,0,0
16/06/2021,EGH,7,0,0,0
16/06/2021,EGL,1.75,0,0,0
16/06/2021,ETI,0.06,0,0,0
16/06/2021,FML,1.34,0,25,33.5
16/06/2021,GCB,5.4,0,0,0
16/06/2021,GGBL,1.29,0,0,0
16/06/2021,GOIL,1.55,0,800,1240
16/06/2021,GSR,9.5,0,0,0
16/06/2021,MAC,5.98,0,0,0
16/06/2021,MTNGH,1.2,0,884734,1061680.8
16/06/2021,PBC,0.03,0,0,0
16/06/2021,RBGH,0.45,0,60326,27146.7
16/06/2021,SCB,18.6,0,0,0
16/06/2021,SIC,0.07,0,50140,3509.8
16/06/2021,SOGEGH,0.89,0,633,563.37
16/06/2021,SWL,0.05,0,0,0
16/06/2021,TBL,0.34,0,0,0
16/06/2021,TOTAL,3.42,0.01,5052,17277.84
16/06/2021,TLW,11.92,0,0,0
16/06/2021,UNIL,3.3,0,0,0
16/06/2021,AADS,0.41,0,0,0
16/06/2021,SCB PREF,0.87,0,0,0
16/06/2021,GLD,102.15,0,0,0
16/06/2021,SAMBA,0.55,0,0,0
16/06/2021,MMH,0.11,0,0,0
16/06/2021,HORDS,0.1,0,0,0
16/06/2021,IIL,0.05,0,0,0
16/06/2021,DIGICUT,0.09,0,0,0
16/06/2021,POP,0.65,0,0,0
16/06/2021,TOTAL,,,2006163,1824641.9
17/06/2021,ACCESS,3.49,0,0,0
17/06/2021,ADB,5.06,0,0,0
17/06/2021,AGA,37,0,0,0
17/06/2021,ALW,0.1,0,0,0
17/06/2021,BOPP,2.11,0,0,0
17/06/2021,CAL,0.71,0,251638,177646.6
17/06/2021,CLYD,0.03,0,0,0
17/06/2021,CMLT,0.11,0,0,0
17/06/2021,CPC,0.03,0,0,0
17/06/2021,DASP,0.4,0,0,0
17/06/2021,EGH,7,0,609,4263
17/06/2021,EGL,1.75,0,0,0
17/06/2021,ETI,0.06,0,33984,2039.04
17/06/2021,FML,1.34,0,0,0
17/06/2021,GCB,5.4,0,403,2176.2
17/06/2021,GGBL,1.29,0,0,0
17/06/2021,GOIL,1.55,0,240657,373018.35
17/06/2021,GSR,9.5,0,0,0
17/06/2021,MAC,5.98,0,0,0
17/06/2021,MTNGH,1.2,0,176560,211872
17/06/2021,PBC,0.03,0,0,0
17/06/2021,RBGH,0.45,0,0,0
17/06/2021,SCB,18.6,0,0,0
17/06/2021,SIC,0.07,0,10000,700
17/06/2021,SOGEGH,0.89,0,20165,17946.85
17/06/2021,SWL,0.05,0,0,0
17/06/2021,TBL,0.34,0,0,0
17/06/2021,TOTAL,3.42,0,0,0
17/06/2021,TLW,11.92,0,0,0
17/06/2021,UNIL,3.3,0,0,0
17/06/2021,AADS,0.41,0,0,0
17/06/2021,SCB PREF,0.87,0,0,0
17/06/2021,GLD,102.15,0,0,0
17/06/2021,SAMBA,0.55,0,0,0
17/06/2021,MMH,0.11,0,0,0
17/06/2021,HORDS,0.1,0,0,0
17/06/2021,IIL,0.05,0,0,0
17/06/2021,DIGICUT,0.09,0,0,0
17/06/2021,POP,0.65,0,0,0
17/06/2021,TOTAL,,,734016,789662.04
18/06/2021,ACCESS,3.49,0,0,0
18/06/2021,ADB,5.06,0,0,0
18/06/2021,AGA,37,0,0,0
18/06/2021,ALW,0.1,0,0,0
18/06/2021,BOPP,2.15,0.04,4300,9245
18/06/2021,CAL,0.71,0,6521,4577.01
18/06/2021,CLYD,0.03,0,0,0
18/06/2021,CMLT,0.11,0,0,0
18/06/2021,CPC,0.03,0,0,0
18/06/2021,DASP,0.4,0,0,0
18/06/2021,EGH,7,0,0,0
18/06/2021,EGL,1.75,0,0,0
18/06/2021,ETI,0.06,0,0,0
18/06/2021,FML,1.34,0,0,0
18/06/2021,GCB,5.4,0,23460,126684
18/06/2021,GGBL,1.29,0,0,0
18/06/2021,GOIL,1.55,0,450,697.5
18/06/2021,GSR,9.5,0,0,0
18/06/2021,MAC,5.98,0,0,0
18/06/2021,MTNGH,1.2,0,203497,244196.4
18/06/2021,PBC,0.03,0,0,0
18/06/2021,RBGH,0.45,0,5800,2610
18/06/2021,SCB,18.6,0,0,0
18/06/2021,SIC,0.07,0,0,0
18/06/2021,SOGEGH,0.89,0,5564,4951.96
18/06/2021,SWL,0.05,0,0,0
18/06/2021,TBL,0.34,0,0,0
18/06/2021,TOTAL,3.42,0,0,0
18/06/2021,TLW,11.92,0,0,0
18/06/2021,UNIL,3.07,-0.23,26200,80460
18/06/2021,AADS,0.41,0,0,0
18/06/2021,SCB PREF,0.87,0,0,0
18/06/2021,GLD,102.15,0,0,0
18/06/2021,SAMBA,0.55,0,0,0
18/06/2021,MMH,0.11,0,0,0
18/06/2021,HORDS,0.1,0,0,0
18/06/2021,IIL,0.05,0,0,0
18/06/2021,DIGICUT,0.09,0,0,0
18/06/2021,POP,0.65,0,0,0
18/06/2021,TOTAL,,,275792,473421.87
21/06/2021,ACCESS,3.49,0,0,0
21/06/2021,ADB,5.06,0,0,0
21/06/2021,AGA,37,0,0,0
21/06/2021,ALW,0.1,0,0,0
21/06/2021,BOPP,2.15,0,0,0
21/06/2021,CAL,0.7,-0.01,1627979,1139585.3
21/06/2021,CLYD,0.03,0,0,0
21/06/2021,CMLT,0.11,0,0,0
21/06/2021,CPC,0.03,0,0,0
21/06/2021,DASP,0.4,0,0,0
21/06/2021,EGH,7,0,0,0
21/06/2021,EGL,1.75,0,0,0
21/06/2021,ETI,0.06,0,0,0
21/06/2021,FML,1.34,0,0,0
21/06/2021,GCB,5.4,0,500,2700
21/06/2021,GGBL,1.29,0,0,0
21/06/2021,GOIL,1.55,0,0,0
21/06/2021,GSR,9.5,0,0,0
21/06/2021,MAC,5.98,0,0,0
21/06/2021,MTNGH,1.2,0,31187,37424.4
21/06/2021,PBC,0.03,0,0,0
21/06/2021,RBGH,0.45,0,0,0
21/06/2021,SCB,18.6,0,0,0
21/06/2021,SIC,0.07,0,0,0
21/06/2021,SOGEGH,0.89,0,0,0
21/06/2021,SWL,0.05,0,0,0
21/06/2021,TBL,0.34,0,0,0
21/06/2021,TOTAL,3.42,0,0,0
21/06/2021,TLW,11.92,0,0,0
21/06/2021,UNIL,3.07,0,300,921
21/06/2021,AADS,0.41,0,0,0
21/06/2021,SCB PREF,0.87,0,0,0
21/06/2021,GLD,102.15,0,0,0
21/06/2021,SAMBA,0.55,0,0,0
21/06/2021,MMH,0.11,0,0,0
21/06/2021,HORDS,0.1,0,0,0
21/06/2021,IIL,0.05,0,0,0
21/06/2021,DIGICUT,0.09,0,0,0
21/06/2021,POP,0.65,0,0,0
21/06/2021,TOTAL,,,1659966,1180630.7
22/06/2021,ACCESS,3.49,0,250,872.5
22/06/2021,ADB,5.06,0,0,0
22/06/2021,AGA,37,0,0,0
22/06/2021,ALW,0.1,0,0,0
22/06/2021,BOPP,2.15,0,0,0
22/06/2021,CAL,0.7,0,3980,2786
22/06/2021,CLYD,0.03,0,0,0
22/06/2021,CMLT,0.11,0,0,0
22/06/2021,CPC,0.03,0,0,0
22/06/2021,DASP,0.4,0,0,0
22/06/2021,EGH,7,0,65,455
22/06/2021,EGL,1.76,0.01,2200,3872
22/06/2021,ETI,0.05,-0.01,458379,22918.95
22/06/2021,FML,1.34,0,0,0
22/06/2021,GCB,5.4,0,270533,1460878.2
22/06/2021,GGBL,1.29,0,0,0
22/06/2021,GOIL,1.55,0,0,0
22/06/2021,GSR,9.5,0,0,0
22/06/2021,MAC,5.98,0,0,0
22/06/2021,MTNGH,1.2,0,6648,7977.6
22/06/2021,PBC,0.03,0,0,0
22/06/2021,RBGH,0.45,0,0,0
22/06/2021,SCB,18.6,0,0,0
22/06/2021,SIC,0.07,0,1500,105
22/06/2021,SOGEGH,0.89,0,0,0
22/06/2021,SWL,0.05,0,0,0
22/06/2021,TBL,0.34,0,0,0
22/06/2021,TOTAL,3.65,0.23,25000,91250
22/06/2021,TLW,11.92,0,0,0
22/06/2021,UNIL,3.33,0.26,99000,329670
22/06/2021,AADS,0.41,0,0,0
22/06/2021,SCB PREF,0.87,0,0,0
22/06/2021,GLD,102.15,0,0,0
22/06/2021,SAMBA,0.55,0,0,0
22/06/2021,MMH,0.11,0,0,0
22/06/2021,HORDS,0.1,0,0,0
22/06/2021,IIL,0.05,0,1500,75
22/06/2021,DIGICUT,0.09,0,0,0
22/06/2021,POP,0.65,0,0,0
22/06/2021,TOTAL,,,869055,1920860.25
23/06/2021,ACCESS,3.49,0,0,0
23/06/2021,ADB,5.06,0,0,0
23/06/2021,AGA,37,0,0,0
23/06/2021,ALW,0.1,0,0,0
23/06/2021,BOPP,2.15,0,0,0
23/06/2021,CAL,0.7,0,1170,819
23/06/2021,CLYD,0.03,0,0,0
23/06/2021,CMLT,0.11,0,0,0
23/06/2021,CPC,0.03,0,0,0
23/06/2021,DASP,0.4,0,0,0
23/06/2021,EGH,7,0,56740,397180
23/06/2021,EGL,1.8,0.04,45206,81370.8
23/06/2021,ETI,0.05,0,281579,14078.95
23/06/2021,FML,1.34,0,156,209.04
23/06/2021,GCB,5.4,0,226,1220.4
23/06/2021,GGBL,1.29,0,0,0
23/06/2021,GOIL,1.55,0,6003,9304.65
23/06/2021,GSR,9.5,0,0,0
23/06/2021,MAC,5.98,0,0,0
23/06/2021,MTNGH,1.2,0,336928,404313.6
23/06/2021,PBC,0.03,0,0,0
23/06/2021,RBGH,0.45,0,0,0
23/06/2021,SCB,18.6,0,19674,365936.4
23/06/2021,SIC,0.07,0,0,0
23/06/2021,SOGEGH,0.9,0.01,7532,6778.8
23/06/2021,SWL,0.05,0,0,0
23/06/2021,TBL,0.34,0,0,0
23/06/2021,TOTAL,3.64,-0.01,50619,184259.19
23/06/2021,TLW,11.92,0,0,0
23/06/2021,UNIL,3.33,0,318,1049.4
23/06/2021,AADS,0.41,0,0,0
23/06/2021,SCB PREF,0.87,0,0,0
23/06/2021,GLD,102.15,0,0,0
23/06/2021,SAMBA,0.55,0,0,0
23/06/2021,MMH,0.11,0,0,0
23/06/2021,HORDS,0.1,0,0,0
23/06/2021,IIL,0.05,0,39701,1985.05
23/06/2021,DIGICUT,0.09,0,0,0
23/06/2021,POP,0.65,0,0,0
23/06/2021,TOTAL,,,845852,1468505.28
24/06/2021,ACCESS,3.49,0,0,0
24/06/2021,ADB,5.06,0,0,0
24/06/2021,AGA,37,0,0,0
24/06/2021,ALW,0.1,0,0,0
24/06/2021,BOPP,2.15,0,0,0
24/06/2021,CAL,0.7,0,20205,14143.5
24/06/2021,CLYD,0.03,0,0,0
24/06/2021,CMLT,0.11,0,0,0
24/06/2021,CPC,0.03,0,0,0
24/06/2021,DASP,0.4,0,0,0
24/06/2021,EGH,7,0,0,0
24/06/2021,EGL,1.8,0,82500,148641.32
24/06/2021,ETI,0.05,0,890,44.5
24/06/2021,FML,1.34,0,0,0
24/06/2021,GCB,5.4,0,100,540
24/06/2021,GGBL,1.29,0,0,0
24/06/2021,GOIL,1.55,0,0,0
24/06/2021,GSR,9.5,0,0,0
24/06/2021,MAC,5.98,0,0,0
24/06/2021,MTNGH,1.2,0,269877,323830.92
24/06/2021,PBC,0.03,0,0,0
24/06/2021,RBGH,0.45,0,5358,2411.1
24/06/2021,SCB,18.6,0,0,0
24/06/2021,SIC,0.07,0,0,0
24/06/2021,SOGEGH,0.9,0,0,0
24/06/2021,SWL,0.05,0,0,0
24/06/2021,TBL,0.34,0,0,0
24/06/2021,TOTAL,3.65,0.01,1500,5475
24/06/2021,TLW,11.92,0,0,0
24/06/2021,UNIL,3.33,0,0,0
24/06/2021,AADS,0.41,0,0,0
